offset,original_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x004488E0,"te. Il
raffole des bains de soleil.",35,4,39,pokemon,description,,
0x0044893E, qui vous donne du tonus.,25,15,40,pokemon,dialogue,,
0x004489B2,tries.,6,16,22,pokemon,other,,
0x00448A16,il prend peur.,14,109,123,pokemon,other,,
0x00448AE8,il produit.,11,2,13,pokemon,other,,
0x00448B50,fier.,5,5,10,pokemon,other,,
0x00448B71,"che pas prise
avant que ses crocs se brisent. Ils
repoussent par la suite.",74,3,77,pokemon,description,,
0x00448C02,"clair pour
mordre sa proie.",27,8,35,pokemon,other,,
0x00448C33,"s nerveux prend appui sur
sa queue pour observer ses alentours.",63,28,91,pokemon,dialogue,,
0x00448CE0, sa vitesse.,12,15,27,pokemon,other,,
0x00448D18,"me heure.
Dans certaines cultures, il incarne la
sagesse.",57,20,77,pokemon,description,,
0x00448DA8,"s
sombre.",9,16,25,pokemon,other,,
0x00448E1E,odeur.,6,4,10,pokemon,other,,
0x00448E4C,"toiles. Plus il y en a et plus ses
motifs dorsaux sont grands.",62,3,65,pokemon,description,,
0x00448EE4,une proie.,10,7,17,pokemon,other,,
0x00448F2C,"en servira pour la
retrouver, elle et ses amis.",47,2,49,pokemon,description,,
0x00448FB7, marcher.,9,115,124,pokemon,other,,
0x00449071,"toile des
profondeurs.",22,17,39,pokemon,other,,
0x004490E5,lectrocuter.,12,16,28,pokemon,other,,
0x00449122,"toile
filante. Il se montre souvent quand on
en voit.",53,93,146,pokemon,description,,
0x004491F2,"il stocke dans sa
coquille.",27,5,32,pokemon,other,,
0x00449247,tres bons.,10,38,48,pokemon,other,,
0x004492BA,"pines. Il
ne tient pas en place.",32,8,40,pokemon,description,,
0x00449314,". Il guette sans cesse la
course du soleil.",43,11,54,pokemon,description,,
0x00449384," statique. Son
contact peut choquer.",36,7,43,pokemon,description,,
0x00449452,"en servait pour
envoyer des signaux.",36,17,53,pokemon,description,,
0x004494CC," par la
chaleur du soleil.",26,113,139,pokemon,other,,
0x004495B0,eau.,4,6,10,pokemon,other,,
0x00449606,eau et fuit la pluie.,21,10,31,pokemon,other,,
0x00449625,"Il rassemble ses pairs pour les
commander. Il utilise son cri pour
diriger Ptitard.",83,206,289,pokemon,dialogue,,
0x0044974C," par les vents saisonniers, il
fait le tour du globe en semant des
spores de coton.",83,19,102,pokemon,description,,
0x004497B2,"Sa queue est aussi agile que ses mains.
Il vit en haut des grands arbres.",73,28,101,pokemon,dialogue,,
0x00449872, froid.,7,9,16,pokemon,other,,
0x004498EA,"La vitesse de ses ailes lui permet un
vol stationnaire. Il surveille ainsi
tout son territoire.",95,12,107,pokemon,dialogue,,
0x004499A8,shydratation.,13,9,22,pokemon,other,,
0x00449A00,"cifs et
autres bateaux de passage.",34,203,237,pokemon,description,,
0x00449AED,"Quand il est en danger, il tente de
semer ses poursuivants dans les chemins
montagneux.",87,106,193,pokemon,description,,
0x00449BAE,"Il fait peur aux aventuriers en pleine
nuit et se nourrit de leur frayeur.",74,120,194,pokemon,description,,
0x00449CB6,"elle
renferme un secret.",24,7,31,pokemon,other,,
0x00449D32,res.,4,99,103,pokemon,other,,
0x00449DBC,"acier. Ses yeux vigilants sont la
seule partie visible de son corps.",68,3,71,pokemon,description,,
0x00449E53, peine voler.,13,3,16,pokemon,other,,
0x00449E97," son visage et la frapper
avec son dard.",40,10,50,pokemon,description,,
0x00449EF2," cause du fer contenu dans la terre
dont il se nourrit.",55,4,59,pokemon,description,,
0x00449F5A,"mon. Par contre, les femmes le
trouvent mignon.",47,107,154,pokemon,description,,
0x0044A044,tre nageur.,11,11,22,pokemon,other,,
0x0044A0A3,attaque.,8,22,30,pokemon,other,,
0x0044A110,licieux.,8,9,17,pokemon,other,,
0x0044A157," grand renfort de coups de
corne.",33,12,45,pokemon,description,,
0x0044A1C7,"entre eux
faisant diversion.",28,3,31,pokemon,other,,
0x0044A239,t unique.,9,9,18,pokemon,other,,
0x0044A24B,"Il marque de ses griffes les arbres de
son territoire qui portent des Baies ou
des fruits.",90,9,99,pokemon,dialogue,,
0x0044A2CD,"il cesse
de bouger, il refroidit et durcit.",43,27,70,pokemon,description,,
0x0044A31B,"rature corporelle avoisine les
10 000 C. Des flammes fusent des
fissures de sa coquille.",88,296,384,pokemon,description,,
0x0044A4EC,eau.,4,17,21,pokemon,other,,
0x0044A54A,"encre
sur ses proies.",21,10,31,pokemon,other,,
0x0044A5BA,s en montagne.,14,9,23,pokemon,other,,
0x0044A775,"placements provoque des
tourbillons. Il vit dans les grottes
sous-marines.",74,9,83,pokemon,description,,
0x0044A801," porter un humain
adulte sur son dos.",37,201,238,pokemon,description,,
0x0044A944,attirait.,9,101,110,pokemon,other,,
0x0044A9F0,"fiant des ennemis
plus grands.",30,9,39,pokemon,other,,
0x0044AA57,"cuple sa
puissance destructrice.",32,3,35,pokemon,description,,
0x0044AB5E,"rature de son corps peut atteindre
600 C.",41,99,140,pokemon,description,,
0x0044AC3C, apporter la joie.,18,98,116,pokemon,other,,
0x0044ACED,"ruption quelque
part.",21,19,40,pokemon,other,,
0x0044AD4D,"es. Il accompagne le vent
du nord.",34,14,48,pokemon,description,,
0x0044ADC7,endort pour grandir.,20,3,23,pokemon,other,,
0x0044AE23,"e en
expulsant des gaz.",23,113,136,pokemon,other,,
0x0044AEFE,te de 40 jours.,15,3,18,pokemon,other,,
0x0044AF5B,ternelle.,9,19,28,pokemon,other,,
0x0044AFC7,en temps de paix.,17,7,24,pokemon,other,,
0x0044B006,"pines lui permettant de marcher au
mur et au plafond.",53,12,65,pokemon,dialogue,,
0x0044B047,"Il vit dans les jungles denses. Il saute
de branche en branche pour approcher de
sa proie.",90,196,286,pokemon,description,,
0x0044B1BD,ennemi.,7,2,9,pokemon,other,,
0x0044B1C6,"Flames spout from its wrists, envelopingits knuckles. The stronger the foes, the
more intensely they burn.",106,3,109,pokemon,description,,
0x0044B266,"te. Il est assez fort
pour soulever des rochers.",48,9,57,pokemon,description,,
0x0044B368,pais.,5,13,18,pokemon,other,,
0x0044B41F,"un bon
Dresseur.",16,35,51,pokemon,other,,
0x0044B49F,herbe ou sous terre.,20,3,23,pokemon,other,,
0x0044B4F6,"vier sa
course et loupe souvent sa cible.",41,15,56,pokemon,description,,
0x0044B574,"pines
venimeuses.",17,27,44,pokemon,other,,
0x0044B5F1,eau de pluie.,13,10,23,pokemon,other,,
0x0044B65C,range.,6,109,115,pokemon,other,,
0x0044B723,arbres urbains.,15,14,29,pokemon,other,,
0x0044B784,"mon qui ne
savent pas nager.",28,9,37,pokemon,dialogue,,
0x0044B801,ranger.,7,8,15,pokemon,other,,
0x0044B860,cher de danser.,15,8,23,pokemon,other,,
0x0044B8C5,mon.,4,36,40,pokemon,other,,
0x0044B99A,"s
capables de souffler une maison.",34,2,36,pokemon,description,,
0x0044BA11,te de climats chauds.,21,12,33,pokemon,other,,
0x0044BA89,clair.,6,123,129,pokemon,other,,
0x0044BBCF,chauffe.,8,9,17,pokemon,other,,
0x0044BC28,nergie.,7,17,24,pokemon,other,,
0x0044BC73,"er un mini trou noir par sa
seule force mentale.",48,99,147,pokemon,dialogue,,
0x0044BD4C," voler
dans toutes les directions.",34,15,49,pokemon,description,,
0x0044BDAE,"es. Il est dangereux de les
inhaler.",36,25,61,pokemon,description,,
0x0044BE40,un boxeur pro.,14,10,24,pokemon,other,,
0x0044BEA7,iller.,6,19,25,pokemon,other,,
0x0044BEF2,"est pourquoi il ne tient pas
en place.",38,9,47,pokemon,dialogue,,
0x0044BF5A,"conomiser ses forces et
contre-attaquer.",40,25,65,pokemon,description,,
0x0044BFC5," ses antennes car ses yeux sont
quasiment aveugles.",51,187,238,pokemon,description,,
0x0044C112,action.,7,101,108,pokemon,other,,
0x0044C1B7,"mettent toutes
sortes de bruits.",32,30,62,pokemon,description,,
0x0044C242,arbres abattus.,15,113,128,pokemon,other,,
0x0044C316,s puissante.,12,110,122,pokemon,other,,
0x0044C390,"Il poursuit tout ce qui bouge. On le
voit parfois courir en cercle, chassant
sa propre queue.",93,20,113,pokemon,dialogue,,
0x0044C443,"de pas de
nid.",14,119,133,pokemon,other,,
0x0044C4FF,"te. Elle peut broyer des
barres de fer.",39,13,52,pokemon,description,,
0x0044C56D,"vore parfois des
rails et des voitures.",39,105,144,pokemon,description,,
0x0044C65F,cie.,4,15,19,pokemon,other,,
0x0044C6BE,ditation.,9,16,25,pokemon,other,,
0x0044C71A,"aura de ses
adversaires.",24,15,39,pokemon,other,,
0x0044C788," dans
sa fourrure.",18,12,30,pokemon,other,,
0x0044C7E2,"orage pour appeler la
foudre.",29,13,42,pokemon,other,,
0x0044C863,tincelles.,10,6,16,pokemon,other,,
0x0044C8A4,"tincelles quand il est en
mauvaise posture.",43,99,142,pokemon,description,,
0x0044C964,"crire des arabesques dans le
ciel nocturne.",43,13,56,pokemon,description,,
0x0044C9DA,"able et relaxant
pour son entourage.",36,5,41,pokemon,description,,
0x0044CA5C,il avale.,9,8,17,pokemon,other,,
0x0044CAC9,ennemi.,7,99,106,pokemon,other,,
0x0044CB75,"appelle tyran
des mers.",23,303,326,pokemon,other,,
0x0044CD0F,ruption.,8,118,126,pokemon,other,,
0x0044CE49,ler ses ennemis.,16,106,122,pokemon,other,,
0x0044CF1E,buche.,6,3,9,pokemon,other,,
0x0044CFDC,sert.,5,4,9,pokemon,other,,
0x0044D019,"sert peut survivre 30
jours sans boire.",39,186,225,pokemon,description,,
0x0044D0FA,"Il aime enlacer ses amis dans ses ailes
cotonneuses et ronronner.",65,32,97,pokemon,description,,
0x0044D1A0,"es sont
son meilleur atout.",27,21,48,pokemon,other,,
0x0044D1F8,"te la lame de sa queue sur les
rochers avant le combat.",55,9,64,pokemon,description,,
0x0044D250," au cycle
lunaire, car il ne sort que les soirs de
pleine lune.",63,26,89,pokemon,description,,
0x0044D2F9,re en tournoyant.,17,94,111,pokemon,other,,
0x0044D391,clenchant des secousses terribles.,34,26,60,pokemon,description,,
0x0044D41F,chent jamais prise.,19,3,22,pokemon,other,,
0x0044D477,"mon hors de
sa mare.",20,29,49,pokemon,other,,
0x0044D4E8,"couvert dans
de vieilles ruines.",32,17,49,pokemon,description,,
0x0044D577,trange.,7,8,15,pokemon,other,,
0x0044D5BC,"es. La science a permis
de le ressusciter.",42,14,56,pokemon,description,,
0x0044D649,e se retire.,12,3,15,pokemon,other,,
0x0044D67E,"un
fossile. Il vivait en mer et chassait
avec ses pinces.",57,2,59,pokemon,description,,
0x0044D6D7,"volution.
Une armure robuste recouvre son corps.",48,135,183,pokemon,description,,
0x0044D7DF,angle de vue.,13,7,20,pokemon,other,,
0x0044D855,eau.,4,5,9,pokemon,other,,
0x0044D90A,"res des
gens vindicatifs.",25,111,136,pokemon,other,,
0x0044D9CF,"entre eux en
traversant les murs.",33,7,40,pokemon,description,,
0x0044DAA3," la base de son
cou.",20,24,44,pokemon,other,,
0x0044DB18,lodieuses et saisissantes.,26,3,29,pokemon,other,,
0x0044DB7B,"attention sur lui, il vit reclus.",33,3,36,pokemon,description,,
0x0044DCAB,air.,4,20,24,pokemon,other,,
0x0044DD1C, la nage.,9,3,12,pokemon,other,,
0x0044DD65,"tre leur odeur et
leur texture.",31,14,45,pokemon,description,,
0x0044DDD2,"ge du
froid, mais aussi des attaques.",37,94,131,pokemon,dialogue,,
0x0044DE86,"dules avec sa queue qui
rappelle un petit poisson.",50,15,65,pokemon,description,,
0x0044DF00,"on sache pourquoi.
Il vit au fond de la mer.",44,212,256,pokemon,description,,
0x0044E03B,"ne en sautant du
haut des falaises.",35,5,40,pokemon,description,,
0x0044E0B0,voluant.,8,313,321,pokemon,other,,
0x0044E242,un superordinateur.,19,8,27,pokemon,other,,
0x0044E2BA,parer.,6,12,18,pokemon,other,,
0x0044E31A,"
de -200 C.",11,15,26,pokemon,other,,
0x0044E3DC,re et le rend invisible.,24,18,42,pokemon,other,,
0x0044E44B,"action
en repliant ses ailes.",29,205,234,pokemon,other,,
0x0044E54D,"ozone, au dessus
des nuages. Il est invisible depuis le
sol.",60,108,168,pokemon,description,,
0x0045747E,Cancel,6,4,10,pokemon,system,,
0x00458FDC,Cancel,6,2,8,pokemon,system,,
0x0045938F,LLv.,4,1,5,pokemon,other,,
0x00463D60,                                                                                            Hardy,97,1,98,pokemon,description,,
0x00463DC2,Lonely,6,1,7,pokemon,other,,
0x00463DC9,Brave,5,1,6,pokemon,other,,
0x00463DCF,Adamant,7,1,8,pokemon,other,,
0x00463DD7,Naughty,7,1,8,pokemon,other,,
0x00463DDF,Bold,4,1,5,pokemon,other,,
0x00463DE4,Docile,6,1,7,pokemon,other,,
0x00463DEB,Relaxed,7,1,8,pokemon,other,,
0x00463DF3,Impish,6,1,7,pokemon,other,,
0x00463DFE,Timid,5,1,6,pokemon,other,,
0x00463E04,Hasty,5,1,6,pokemon,other,,
0x00463E0A,Serious,7,1,8,pokemon,other,,
0x00463E12,Jolly,5,1,6,pokemon,other,,
0x00463E18,Naive,5,1,6,pokemon,other,,
0x00463E1E,Modest,6,1,7,pokemon,other,,
0x00463E25,Mild,4,1,5,pokemon,other,,
0x00463E2A,Quiet,5,1,6,pokemon,other,,
0x00463E30,Bashful,7,1,8,pokemon,other,,
0x00463E38,Rash,4,1,5,pokemon,other,,
0x00463E3D,Calm,4,1,5,pokemon,other,,
0x00463E42,Gentle,6,1,7,pokemon,other,,
0x00463E49,Sassy,5,1,6,pokemon,other,,
0x00463E4F,Careful,7,1,8,pokemon,other,,
0x00463E57,Quirky,6,3,9,pokemon,other,,
0x004659FA,"""""""""",4,5,9,ascii,other,,
0x00465A97,ffff,4,0,4,ascii,other,,
0x00465B40,633@c ,6,0,6,ascii,other,,
0x00465B47,c3ck63,6,0,6,ascii,other,,
0x00465B4E,ff3c,4,1,5,ascii,other,,
0x00465B8D,wwwwD,5,0,5,ascii,other,,
0x00465BAE,733s ,5,0,5,ascii,other,,
0x00465BB5,s3s|73ww$3s,11,1,12,ascii,other,,
0x00465C03,???3,4,0,4,ascii,dialogue,,
0x00465CE8,UFDX`U,6,0,6,ascii,other,,
0x00465D12,"#""U?""""dD",8,1,9,ascii,dialogue,,
0x00465D25,"_U""""",4,0,4,ascii,other,,
0x00465E5E, S@d,4,0,4,ascii,other,,
0x00465EC0,dffh,4,0,4,ascii,other,,
0x00465EC5,f?fd,4,1,5,ascii,dialogue,,
0x00465EF2,V(CC,4,0,4,ascii,other,,
0x00465F09,ddddvv,6,0,6,ascii,other,,
0x00465F14,GGGGdHhf,8,1,9,ascii,other,,
0x00465F7C,@1p9,4,1,5,ascii,other,,
0x00465FD9,xxVV,4,0,4,ascii,other,,
0x00465FE9,64eeEC,6,0,6,ascii,other,,
0x0046600C,W1/Ao@,6,0,6,ascii,other,,
0x0046604F,"""""/-",4,0,4,ascii,other,,
0x004660E9,a@&!,4,0,4,ascii,dialogue,,
0x00466106,d:dYTi6,7,0,7,ascii,other,,
0x004661A1,(y!),4,0,4,ascii,dialogue,,
0x00466221,@M ?L,5,1,6,ascii,dialogue,,
0x0046629C,@b@g,4,0,4,ascii,other,,
0x004662B2,?j0k0l0m,8,1,9,ascii,dialogue,,
0x004662DA,@m4l4,5,0,5,ascii,other,,
0x004662E0,k4j4,4,0,4,ascii,other,,
0x004662E5,?t0u,4,1,5,ascii,dialogue,,
0x004662EA,0v0w0,5,0,5,ascii,other,,
0x004662F5,D:@QW,5,0,5,ascii,other,,
0x00466300,+L0%w4v4,8,0,8,ascii,other,,
0x00466309,u4t ?~0,7,0,7,ascii,dialogue,,
0x0046631D,@E`?Hp,6,0,6,ascii,dialogue,,
0x00466327, ED0%,5,0,5,ascii,other,,
0x00466331, 4~ ?,5,0,5,ascii,dialogue,,
0x00466347,"`5,`",4,0,4,ascii,other,,
0x00466350,@D0%,4,0,4,ascii,other,,
0x0046635C, ?203040,8,1,9,ascii,dialogue,,
0x0046636E,p?<`,4,0,4,ascii,dialogue,,
0x00466375,?0%54,5,0,5,ascii,dialogue,,
0x0046637B,44342 ?n0,9,1,10,ascii,dialogue,,
0x00466385,o0p0q0,6,0,6,ascii,other,,
0x00466391,@F`+Ip,6,0,6,ascii,other,,
0x0046639B,FD0%q4p4,8,0,8,ascii,other,,
0x004663A4,o4n ?x0y0,9,1,10,ascii,dialogue,,
0x004663AE,z0{0,4,0,4,ascii,other,,
0x004663C0, %{4,4,0,4,ascii,other,,
0x004663C5,z4y4x ?,7,0,7,ascii,dialogue,,
0x004663EE, ?r0s0|0},9,1,10,ascii,dialogue,,
0x00466401,`+Jp,4,0,4,ascii,other,,
0x00466408,GD0%},5,0,5,ascii,other,,
0x0046640E,4|4s4r ?A,9,1,10,ascii,dialogue,,
0x00466418,0B0C0D0,7,0,7,ascii,other,,
0x0046642B," :L0%D4C4B""4A ?U0",17,0,17,ascii,dialogue,,
0x00466457,01U ?V@?2,9,0,9,ascii,dialogue,,
0x00466474,01V ?DW@?,9,0,9,ascii,dialogue,,
0x00466491, %@-,4,0,4,ascii,other,,
0x00466497,W ?M,4,0,4,ascii,dialogue,,
0x004664B7,9013,4,0,4,ascii,other,,
0x00470E54,AAAAiiiizzzz9999,16,8,24,pokemon,other,,
0x00471E61,|{o3o,5,0,5,ascii,other,,
0x0048283D,"ennemi avec
les pattes avant, la
queue, etc.",44,11,55,pokemon,dialogue,,
0x00482969,"une
puissance incroyable.",25,71,96,pokemon,other,,
0x00482A06,ler.,4,7,11,pokemon,other,,
0x00482A7F,"ennemi.
Peut le paralyser.",26,52,78,pokemon,other,,
0x00482DFA,apeurer.,8,67,75,pokemon,other,,
0x00482E7B,ennemi.,7,136,143,pokemon,other,,
0x00482F42,cision.,7,3,10,pokemon,other,,
0x00482F7D,ennemi. ,8,75,83,pokemon,other,,
0x00482FF3,"e avec
un bec ou une corne.",27,78,105,pokemon,other,,
0x00483070,"ennemi et le
percute de tout son
corps.",39,153,192,pokemon,dialogue,,
0x00483159,"rement le
lanceur.",18,359,377,pokemon,other,,
0x00483301, 5 fois.,8,79,87,pokemon,other,,
0x0048338E,apeurer.,8,144,152,pokemon,other,,
0x0048343C,"ennemi dans un
profond sommeil.",31,77,108,pokemon,dialogue,,
0x004835FA,ler.,4,77,81,pokemon,other,,
0x00483667,"ennemi en arc
de cercle.",24,20,44,pokemon,dialogue,,
0x004836BA,ennemi.,7,94,101,pokemon,other,,
0x0048371F,"The foe is struck
with an icy beam.
It may freeze the
foe solid.",64,1,65,pokemon,description,,
0x00483760,"The foe is blasted
with a blizzard.
It may freeze the
foe solid.",64,1,65,pokemon,description,,
0x004837BB,"ennemi. Peut
aussi le rendre
confus.",36,267,303,pokemon,dialogue,,
0x004838EA,"Une attaque utilisant
le bec comme une
perceuse.",48,360,408,pokemon,description,,
0x00483AB8,"s
en PV.",8,5,13,pokemon,other,,
0x00483AFB,"s
en PV.",8,84,92,pokemon,other,,
0x00483B60,"s body is
forced to grow,
raising the SP.
ATK stat.",51,143,194,pokemon,description,,
0x00483C42,ennemi.,7,20,27,pokemon,other,,
0x00483C75,"ennemi une poudre
qui le paralyse.",34,4,38,pokemon,dialogue,,
0x00483CA8,"pand une
poudre soporifique
qui endort la cible.",48,216,264,pokemon,dialogue,,
0x00483DE8,"
5 tours.",9,274,283,pokemon,other,,
0x00483F25,ennemi.,7,990,997,pokemon,other,,
0x00484330,fense ennemie.,14,90,104,pokemon,other,,
0x004843D4," de
ses PV max.",15,2,17,pokemon,other,,
0x0048441F,fense.,6,347,353,pokemon,other,,
0x004845BB,fense.,6,413,419,pokemon,other,,
0x00484793,me attaque.,11,413,424,pokemon,other,,
0x0048497D,ler.,4,148,152,pokemon,other,,
0x00484A4F,ennemi.,7,76,83,pokemon,other,,
0x00484AD1, 5 fois.,8,334,342,pokemon,other,,
0x00484C4B," son
regard terrifiant
pour le paralyser.",41,141,182,pokemon,description,,
0x00484D28,ennemi.,7,305,312,pokemon,other,,
0x00484E85,duire sa Vitesse.,17,79,96,pokemon,other,,
0x00484EF2,"pand un
nuage de spores qui
endort.",35,298,333,pokemon,description,,
0x0048510A," 5
fois.",8,422,430,pokemon,other,,
0x004852B8,"A simultaneous
3-beam attack that
may paralyze, burn,
or freeze the foe.",72,60,132,pokemon,description,,
0x00485593," un
ennemi endormi.",19,632,651,pokemon,dialogue,,
0x0048581E,"Blasts the foe with
a snowy gust.
It may cause
freezing.",56,75,131,pokemon,description,,
0x004858A1,"Coup de poing
fulgurant. Frappe en
premier.",43,22,65,pokemon,description,,
0x00485908,"duit fortement sa
Vitesse.",26,140,166,pokemon,other,,
0x004859E3, des PV max.,12,705,717,pokemon,other,,
0x00485CCE," 5 fois
avec un os.",19,15,34,pokemon,other,,
0x00485CFD,"ennemi
pour ne pas le rater
au tour suivant.",44,152,196,pokemon,description,,
0x00485DF7,"s
en PV.",8,1052,1060,pokemon,other,,
0x00486228,"mon aime
son Dresseur, plus
cette attaque est
puissante.",56,359,415,pokemon,description,,
0x00486401,ennemi.,7,151,158,pokemon,other,,
0x004864D5,"e
durant 3 tours.",17,76,93,pokemon,other,,
0x00486532,"An attack that
frees the user from
Bind, Wrap, Leech
Seed, and Spikes.",70,1399,1469,pokemon,description,,
0x00486B1F, 5 tours.,9,428,437,pokemon,other,,
0x00486D12,ennemi.,7,152,159,pokemon,other,,
0x00486DE5,ciale.,6,357,363,pokemon,other,,
0x00486F72,"attaquent que le
lanceur.",25,338,363,pokemon,other,,
0x00487104,ciale.,6,20,26,pokemon,other,,
0x00487146,"
des PV max au tour
suivant.",28,135,163,pokemon,other,,
0x00487222,"fense du
lanceur.",17,261,278,pokemon,other,,
0x00487354,"endort au tour
suivant.",23,559,582,pokemon,other,,
0x004875CF,environnement.,14,3005,3019,pokemon,other,,
0x004881CA,"cher sa
fuite.",14,9,23,pokemon,other,,
0x004881E1,"The user howls to
raise its spirit and
boost its Attack
stat.",61,1,62,pokemon,description,,
0x004883BF,ennemi.,7,802,809,pokemon,other,,
0x004CCBE1,?-?9Lv,6,1,7,pokemon,dialogue,,
0x0071CA60,Dresco Town,11,5,16,pokemon,location,,
0x0071CA70,Tehl Town,9,7,16,pokemon,location,,
0x0071FC80,Blizzard City,13,2075,2088,pokemon,location,,
0x00720E74,Fallshore City,14,6,20,pokemon,location,,
0x00720E88,Frost Mountain,14,2,16,pokemon,location,,
0x00720F5C,Frozen Heights,14,3,17,pokemon,location,,
0x00721134,Lost Tunnel,11,13,24,pokemon,location,,
0x007212A4,                                                                                                Icy Hole,104,32,136,pokemon,description,,
0x00721437, KBT Expressway,15,6,21,pokemon,other,,
0x00721464,Crystal Peak,12,12,24,pokemon,location,,
0x007214E8,Glimmer Isle,12,5,17,pokemon,location,,
0x00721690,Auburn Waterway,15,13,28,pokemon,location,,
0x007216AC,Game Corner,11,5,16,pokemon,location,,
0x007218F0,Great Desert,12,76,88,pokemon,location,,
0x00721968,Epidimy Town,12,28,40,pokemon,dialogue,,
0x00728463,"mon evolve.
It shines with a dazzling light.",44,97,141,pokemon,description,,
0x007403BD,Taaaaales!,10,1,11,pokemon,dialogue,,
