offset,original_text,spanish_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x001BE262,"mon
may be able to push it aside.",,33,2,35,pokemon,description,,
0x001BE284,"Strength made it possible to move
boulders around.","Fuerza permite mover rocas
pesadas.",50,3,53,pokemon,description,"Force permet de bouger les
rochers.",
0x001BE30A,"A wall of water is crashing down
with a mighty roar.","Un muro de agua se derrumba con un
fuerte rugido.",52,3,55,pokemon,description,"Un mur d'eau s'abat dans un
puissant rugissement.",
0x001BE33F,"It's a large waterfall.
Would you like to use Waterfall?","It's a large waterfall.
Would you like to use Waterfall?",56,3,59,pokemon,dialogue,"C'est une grande cascade.
Voulez-vous utiliser Cascade ?",
0x001BE378,<0xFD><0x02> used Waterfall.,<0xFD><0x02> used Waterfall.,18,2,20,pokemon,other,<0xFD><0x02> utilise Cascade.,
0x001BE469,"The sea is deep here.
Would you like to use Dive?","The sea is deep here.
Would you like to use Dive?",49,3,52,pokemon,dialogue,"La mer est profonde ici.
Veux-tu utiliser Plongée ?",
0x001BE49B,<0xFD><0x02> used Dive.,<0xFD><0x02> used Dive.,13,3,16,pokemon,other,<0xFD><0x02> utilise Plongée.,
0x001BE4A9,"Light is filtering down from above.
A Pokémon may be able to surface.","Light is filtering down from above.
A Pokémon may be able to surface.",69,3,72,pokemon,description,"Une lumière descend d'en haut.
Un Pokémon peut peut-être remonter.",
0x001BE4EF,"Light is filtering down from above.
Would you like to use Dive?","Light is filtering down from above.
Would you like to use Dive?",63,3,66,pokemon,dialogue,"Une lumière descend d'en haut.
Veux-tu utiliser Plongée ?",
0x001BE52F,"There is an obstacle above.
Dive can't be used here.","There is an obstacle above.
Dive can't be used here.",52,2,54,pokemon,description,"Il y a un obstacle au-dessus.
Plongée ne peut pas être utilisée.",
0x001BE564,"<0x0F> <0x6D>qé<0x08><0x09><0x03><0x02>Looks like there's nothing here""","<0x0F> <0x6D>qé<0x08><0x09><0x03><0x02>Parece que aquí no hay nada""",41,182,223,pokemon,description,,
0x001BE56D,"Looks like there's nothing here""","Parece que aquí no hay nada""",32,182,214,pokemon,description,On dirait qu'il n'y a rien ici...,
0x001BF017,"Tell me something good about
yourself. What's your profile?","Tell me something good about
yourself. What's your profile?",59,2,61,pokemon,dialogue,"Dis-moi quelque chose sur toi.
Quel est ton profil ?",
0x001BF053,"A profile is written using four
words or phrases.<0xFB>There're plenty of words to choose
from for your profile.<0xFB>The words and phrases are placed
in several convenient groups.<0xFB>First, choose a group, then choose
a word or phrase.<0xFB>""It's easier than it sounds.
Why don't you try it?","A profile is written using four
words or phrases.<0xFB>There're plenty of words to choose
from for your profile.<0xFB>The words and phrases are placed
in several convenient groups.<0xFB>First, choose a group, then choose
a word or phrase.<0xFB>""It's easier than it sounds.
Why don't you try it?",274,2,276,pokemon,dialogue,"Un profil s'écrit avec quatre mots
ou phrases.<0xFB>Il y a plein de mots pour faire
ton profil.<0xFB>Les mots et phrases sont rangés en
plusieurs groupes pratiques.<0xFB>D'abord, choisis un groupe, puis un
mot ou une phrase.<0xFB>...C'est plus simple qu'il n'y paraît.
Pourquoi ne pas essayer ?",
0x001BF166,What's your profile?,What's your profile?,20,2,22,pokemon,dialogue,Quel est ton profil ?,
0x001BF17B,"Aww"" Don't be like that.
You can tell me your profile.","Aww"" Don't be like that.
You can tell me your profile.",54,2,56,pokemon,dialogue,"Allons... Ne sois pas comme ça.
Tu peux me dire ton profil.",
0x001BF1B2,"Oh, you've decided not to?
You're fickle, aren't you?","Oh, you've decided not to?
You're fickle, aren't you?",53,2,55,pokemon,dialogue,"Oh, tu as changé d'avis ?
Tu es du genre capricieux, non ?",
0x001BF1E8,"Hi!
We meet again!","Hi!
We meet again!",18,2,20,pokemon,dialogue,"Salut !
On se revoit !",
0x001BF1FB,"Would you like to change your
profile?","Would you like to change your
profile?",38,3,41,pokemon,dialogue,"Veux-tu changer ton profil ?
",
0x001BF222,"What are you like now?
I'd really like to know.","What are you like now?
I'd really like to know.",47,2,49,pokemon,dialogue,"Tu es comment maintenant ?
J'aimerais vraiment savoir.",
0x001BF252,"Okay, you like your profile the
way it is.<0xFB>I think so, too.","Okay, you like your profile the
way it is.<0xFB>I think so, too.",59,1,60,pokemon,dialogue,"D'accord, tu aimes ton profil
tel qu'il est.<0xFB>Je le pense aussi.",
0x001BF28E,"Hmhm""<0xFB>Your profile really says something
about who you are.<0xFB>Now that I know you better, it 
makes us better friends than ever!","Hmhm""<0xFB>Your profile really says something
about who you are.<0xFB>Now that I know you better, it 
makes us better friends than ever!",126,3,129,pokemon,dialogue,"Hmhm...<0xFB>Ton profil en dit vraiment long
sur qui tu es.<0xFB>Maintenant que je te connais mieux,
nous sommes encore plus amis !",
0x001BF30D,"Oh, I've heard that before""<0xFB>My cousin, who lives far away,
always used to say that, I think.","Oh, I've heard that before""<0xFB>My cousin, who lives far away,
always used to say that, I think.",92,2,94,pokemon,dialogue,"Oh, j'ai déjà entendu ça...<0xFB>Ma cousine, loin d'ici, disait
souvent ça, je crois.",
0x001BF36A,"Please tell me more about
yourself next time!","Please tell me more about
yourself next time!",45,430,475,pokemon,dialogue,"Dis-m'en plus sur toi la prochaine
fois !",
0x001BF5E3,"Ah, it's you!<0xFB>We were raising your Pokémon, and
my goodness, were we surprised!<0xFB>Your Pokémon had an Egg!<0xFB>We don't know how it got there,
but your Pokémon had it.<0xFB>You do want it, yes?","Ah, it's you!<0xFB>We were raising your Pokémon, and
my goodness, were we surprised!<0xFB>Your Pokémon had an Egg!<0xFB>We don't know how it got there,
but your Pokémon had it.<0xFB>You do want it, yes?",182,3,185,pokemon,dialogue,"Ah, c'est toi !<0xFB>On élevait tes Pokémon et... quelle
surprise !<0xFB>Tes Pokémon ont eu un OEuf !<0xFB>On ne sait pas comment, mais tes
Pokémon l'ont fait.<0xFB>Tu le veux, n'est-ce pas ?",
0x001BF69A,"Ah, it's you! Good to see you.
Your <0xFD><0x02>'s doing fine.","Ah, it's you! Good to see you.
Your <0xFD><0x02>'s doing fine.",52,2,54,pokemon,dialogue,"Ah, c'est toi ! Ravi de te voir.
Ton <0xFD><0x02> va très bien.",
0x001BF6CF,"Fine then, I'll keep it.
Thanks!","Fine then, I'll keep it.
Thanks!",32,3,35,pokemon,dialogue,"D'accord, je le garde.
Merci !",
0x001BF6F0,"You have no room for it""
Come back when you've made room.","You have no room for it""
Come back when you've made room.",57,2,59,pokemon,dialogue,"Tu n'as pas de place... Reviens quand
tu auras de la place.",
0x001BF72A,"<0xFD><0x01> received the Egg from
the Day-Care Man.","<0xFD><0x01> received the Egg from
the Day-Care Man.",42,2,44,pokemon,description,"<0xFD><0x01> a reçu l'OEuf du Pépé
Pension.",
0x001BF755,Take good care of it.,Take good care of it.,21,2,23,pokemon,other,Prends-en bien soin.,
0x001BF789,"Ah, it's you! Your <0xFD><0x02> and
<0xFD><0x03> are doing fine.","Ah, it's you! Your <0xFD><0x02> and
<0xFD><0x03> are doing fine.",44,3,47,pokemon,dialogue,"Ah, c'est toi ! Ton <0xFD><0x02> et
ton <0xFD><0x03> se portent bien.",
0x001BF7B6,"I really will keep it.
You do want this, yes?","I really will keep it.
You do want this, yes?",45,3,48,pokemon,dialogue,"Je vais vraiment le garder.
C'est ce que tu veux, oui ?",
0x001BF7E4,I'm the Day-Care Lady.<0xFB>We can raise Pokémon for you.<0xFB>Would you like us to raise one?,ssm the Day-Care Lady.<0xFB>We can raise Pokémon for you.<0xFB>Would you like us to raise one?,84,2,86,pokemon,dialogue,Je suis la Mémé Pension.<0xFB>On peut élever des Pokémon pour toi.<0xFB>Veux-tu qu'on en élève un ?,
0x001BF839,"Which Pokémon should we raise for
you?","Which Pokémon should we raise for
you?",38,2,40,pokemon,dialogue,"Quel Pokémon devons-nous élever
pour toi ?",
0x001BF860,"Fine, we'll raise your <0xFD><0x02>
for a while.<0xFB>Come back for it later.","Fine, we'll raise your <0xFD><0x02>
for a while.<0xFB>Come back for it later.",62,3,65,pokemon,dialogue,"D'accord, on va élever ton
<0xFD><0x02> un moment.<0xFB>Reviens le récupérer plus tard.",
0x001BF89F,"We can raise two of your Pokémon.<0xFB>Would you like us to raise one
more Pokémon for you?","We can raise two of your Pokémon.<0xFB>Would you like us to raise one
more Pokémon for you?",86,2,88,pokemon,dialogue,"Nous pouvons élever deux de tes
Pokémon.<0xFB>Veux-tu nous confier un autre
Pokémon à élever ?",
0x001BF8F6,My husband was looking for you.,My husband was looking for you.,31,2,33,pokemon,dialogue,Mon mari te cherchait.,
0x001BF916,"Oh, fine, then.
Come again.","Oh, fine, then.
Come again.",27,2,29,pokemon,other,"Oh, très bien.
Reviens.",
0x001BF932,"You don't have enough money""","You don't have enough money""",28,3,31,pokemon,dialogue,Tu n'as pas assez d'argent...,
0x001BF94F,"Will you take back the other one,
too?","Will you take back the other one,
too?",38,1,39,pokemon,dialogue,"Tu reprends aussi l'autre ?
",
0x001BF976,"Fine.
Come again.","Fine.
Come again.",17,3,20,pokemon,location,"D'accord.
Reviens.",
0x001BF988,"Ah, it's you!
Good to see you.<0xFB>Your Pokémon can only be doing
good!","Ah, it's you!
Good to see you.<0xFB>Your Pokémon can only be doing
good!",67,2,69,pokemon,dialogue,"Ah, c'est toi !
Content de te voir.<0xFB>Tes Pokémon ne peuvent qu'aller
bien !",
0x001BF9CC,"By level, your <0xFD><0x02> has
grown by <0xFD><0x03>.","By level, your <0xFD><0x02> has
grown by <0xFD><0x03>.",34,2,36,pokemon,dialogue,"Ton <0xFD><0x02> a gagné <0xFD><0x03>
niveaux.",
0x001BF9EF,"Your Pokémon party is full.
Make room, then come see me.","Your Pokémon party is full.
Make room, then come see me.",56,2,58,pokemon,dialogue,"Ton équipe est pleine. Fais de la
place puis reviens me voir.",
0x001BFA3B,"If you want your <0xFD><0x02> back,
it will cost <0xB7><0xFD><0x03>.","If you want your <0xFD><0x02> back,
it will cost <0xB7><0xFD><0x03>.",43,1,44,pokemon,dialogue,"Si tu veux récupérer ton <0xFD><0x02>,
ça coûtera ¥<0xFD><0x03>.",
0x001BFA67,"Perfect!
Here's your Pokémon.","Perfect!
Here's your Pokémon.",29,3,32,pokemon,dialogue,"Parfait !
Voici ton Pokémon.",
0x001BFA85,"<0xFD><0x01> took back <0xFD><0x02> from
the Day-Care Lady.","<0xFD><0x01> took back <0xFD><0x02> from
the Day-Care Lady.",39,3,42,pokemon,description,"<0xFD><0x01> a repris <0xFD><0x02> à la
Mémé Pension.",
0x001BFAAD,"Oh? But you have just one
Pokémon.<0xFB>Come back another time.","Oh? But you have just one
Pokémon.<0xFB>Come back another time.",58,3,61,pokemon,dialogue,"Oh ? Mais tu n'as qu'un seul
Pokémon.<0xFB>Reviens une autre fois.",
0x001BFAE8,Will you take your Pokémon back?,Will you take your Pokémon back?,32,3,35,pokemon,dialogue,Veux-tu reprendre ton Pokémon ?,
0x001BFB09,"If you leave me that Pokémon,
what will you battle with?<0xFB>Come back another time.","If you leave me that Pokémon,
what will you battle with?<0xFB>Come back another time.",80,4,84,pokemon,dialogue,"Si tu me laisses ce Pokémon, avec
quoi vas-tu te battre ?<0xFB>Reviens une autre fois.",
0x001BFB5A,Huh?,<0x51>Eh?,4,6,10,pokemon,dialogue,,
0x001BFBE9,"Would you like to exit the SAFARI
ZONE right now?","Would you like to exit the SAFARI
ZONE right now?",49,2,51,pokemon,dialogue,"Voulez-vous quitter le PARC SAFARI
maintenant ?",
0x001BFC1B,PA: Ding-dong!<0xFB>Time's up!<0xFB>PA: Your SAFARI GAME is over!,PA: Ding-dong!<0xFB>Time's up!<0xFB>PA: Your SAFARI GAME is over!,55,2,57,pokemon,dialogue,HA : Ding-dong !<0xFB>Le temps est écoulé !<0xFB>HA : Ton JEU SAFARI est terminé !,
0x001BFC53,PA: Ding-dong!<0xFB>You are out of SAFARI BALLS!<0xFB>PA: Your SAFARI GAME is over!,PA: Ding-dong!<0xFB>You are out of SAFARI BALLS!<0xFB>PA: Your SAFARI GAME is over!,73,2,75,pokemon,dialogue,HA : Ding-dong !<0xFB>Tu n'as plus de SAFARI BALLS !<0xFB>HA : Ton JEU SAFARI est terminé !,
0x001C0DB0,"It's crammed full of Pokémon
books.",Los libros se encuentran ordenados.,35,2,37,pokemon,description,"C'est bourré de livres Pokémon.
",
0x001C0DC9,"mon
books.",,10,2,12,pokemon,other,,
0x001C0DF1,A Town Map.,,11,1,12,pokemon,location,Une Carte.,
0x001C0DFD,"Wow!
Tons of Pokémon stuff!",,27,2,29,pokemon,dialogue,"Waouh !
Plein de trucs Pokémon !",
0x001C0E0E,mon stuff!,,10,2,12,pokemon,dialogue,,
0x001C0E19,"Dishes and plates are neatly
lined up.",<0x52>Todo está bien ordenado!,38,2,40,pokemon,description,"Des assiettes sont alignées
soigneusement.",
0x001C0E40,"It smells delicious!
Somebody's been cooking here.","<0x52>Huele delicioso!
<0x52>Parece que comieron KFC!",50,3,53,pokemon,dialogue,"Ça sent délicieux !
Quelqu'un a cuisiné ici.",
0x001C0E5E,s been cooking here.,,20,3,23,pokemon,other,,
0x001C0E73,"It's a nicely made dresser.
It will hold a lot of stuff.","Es una cómoda bien hecha.
Puede contener muchas cosas.",56,2,58,pokemon,description,"Une commode bien faite.
Elle peut contenir plein de choses.",
0x001C0E76,"s a nicely made dresser.
It will hold a lot of stuff.",,53,2,55,pokemon,description,,
0x001C0EAC,There's a pile of snacks here.,There's a pile of snacks here.,30,3,33,pokemon,other,Il y a une pile de snacks ici.,
0x001C0ECB,"All your item needs fulfilled!
Pokémon Mart",<0x52>Tienda Pokémon!,43,2,45,pokemon,dialogue,"Tout pour tes objets !
Magasin Pokémon",
0x001C0EEE,mon Mart,,8,2,10,pokemon,other,,
0x001C0EF7,"Heal Your Pokémon!
Pokémon Center",<0x52>Centro Pokémon!,33,2,35,pokemon,dialogue,"Soigne tes Pokémon !
Centre Pokémon",
0x001C0F0E,mon Center,,10,2,12,pokemon,other,,
0x001C0F19,"INDIGO PLATEAU<0xFB>The ultimate goal of Trainers!
Pokémon LEAGUE HQ","INDIGO PLATEAU<0xFB>The ultimate goal of Trainers!
Pokémon LEAGUE HQ",63,2,65,pokemon,dialogue,"PLATEAU INDIGO<0xFB>Le but ultime des Dresseurs !
QG de la LIGUE Pokémon",
0x001C0F59,"INDIGO PLATEAU<0xFB>The highest Pokémon authority!
Pokémon LEAGUE HQ","INDIGO PLATEAU<0xFB>The highest Pokémon authority!
Pokémon LEAGUE HQ",63,2,65,pokemon,dialogue,"PLATEAU INDIGO<0xFB>La plus haute instance Pokémon !
QG de la LIGUE Pokémon",
0x001C0F99,"It should be packed with all kinds
of delicious things to eat.","Debe estar llena de todo tipo de
comidas deliciosas.",62,3,65,pokemon,description,"Ça doit être rempli de toutes
sortes de bonnes choses à manger.",
0x001C0FD8,"It's a blueprint of some sort.
It's filled with diagrams and text.","It's a blueprint of some sort.
It's filled with diagrams and text.",66,3,69,pokemon,description,"C'est une sorte de plan.
Il est rempli de schémas et de texte.",
0x001C101B,"It's a pretty picture of a Pokémon.
It looks like it's feeling good.","It's a pretty picture of a Pokémon.
It looks like it's feeling good.",68,2,70,pokemon,description,"Un joli dessin de Pokémon.
Il a l'air en forme.",
0x001C1060,"What could this machine be?
Better not mess around with it!","<0x51>Qué podría hacer esta máquina?
<0x52>Mejor es no saberlo!",59,3,62,pokemon,dialogue,"Quelle peut bien être cette machine ?
Mieux vaut ne pas y toucher !",
0x001C109C,"It's a telephone.
Better not use it.","It's a telephone.
Better not use it.",36,3,39,pokemon,description,"Un téléphone.
Vaut mieux ne pas l'utiliser.",
0x001C10C1,"It's all complicated words and
numbers that make no sense""","Números y palabras complicadas que
no tienen sentido""",58,3,61,pokemon,description,"Que des mots compliqués et des
chiffres incompréhensibles...",
0x001C10FC,"It's an advertising poster about
all kinds of products.","It's an advertising poster about
all kinds of products.",55,3,58,pokemon,description,"Une affiche sur plein de
produits.",
0x001C1134,"Oh, that smells tasty!
It might get the stomach growling!","Oh, that smells tasty!
It might get the stomach growling!",57,2,59,pokemon,dialogue,"Oh, ça sent bon !
De quoi faire gargouiller l'estomac !",
0x001C116E,"Inside this""
""""<0xFB>There's nothing here!","Inside this""
""""<0xFB>There's nothing here!",37,3,40,pokemon,dialogue,"Là-dedans...
......<0xFB>Il n'y a rien ici !",
0x001C1194,"It's a cup with a Pokémon mark
on it.","It's a cup with a Pokémon mark
on it.",37,2,39,pokemon,description,"Une tasse avec un symbole
Pokémon.",
0x001C11BA,The window is very well polished.,The window is very well polished.,33,2,35,pokemon,description,La fenêtre est très bien astiquée.,
0x001C11DC,"Outside the window""<0xFB>The sky looks fantastically
beautiful.","Outside the window""<0xFB>The sky looks fantastically
beautiful.",58,2,60,pokemon,description,"Par la fenêtre...<0xFB>Le ciel est d'une beauté
fantastique.",
0x001C1217,"Lights in different colors are
flashing on and off.","Luces de diferentes colores se
encienden y apagan.",51,2,53,pokemon,description,"Des lumières de différentes
couleurs clignotent.",
0x001C124B,"All sorts of tools are lined up
neatly.","All sorts of tools are lined up
neatly.",39,3,42,pokemon,description,"Toutes sortes d'outils sont bien
rangés.",
