offset,original_text,spanish_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x01EEDAC7,"sed doorways in the KBT
Expressway, and capture <0xFD><0x02> Carbink.","as paredes en la Autopista
RBT y captura a <0xFD><0x02> Carbink.",59,2,61,pokemon,description,,
0x01EEDACF,"ways in the KBT
Expressway, and capture <0xFD><0x02> Carbink.","es en la Autopista
RBT y captura a <0xFD><0x02> Carbink.",51,2,53,pokemon,description,,
0x01EEE420,"You know what I saw on TV?<0xFB><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>! They said there's
a whole bunch of <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x04> there!","<0x51>Sabes que vi en la TV?<0xFB>En <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>, han aparecido un montón
de <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x04>.",87,3,90,pokemon,dialogue,"Tu sais ce que j'ai vu à la télé ?<0xFB>{COLOR}É{STR_VAR_1}{COLOR}Ç ! Ils ont
dit qu'il y avait plein de {COLOR}É{STR_VAR_2}{COLOR}Ç là-bas !",
0x01EEE478,"You know what it said on
the radio?<0xFB><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>! They said there's
a whole bunch of <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x04> there!","<0x51>Sabes que dijeron en la radio?<0xFB><0x52>En <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04> hay un montón de
<0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x04>, deberías ir!",96,2,98,pokemon,dialogue,"Tu sais ce qu'ils disaient
à la radio ?<0xFB>{COLOR}É{STR_VAR_1}{COLOR}Ç ! Ils ont
dit qu'il y avait plein de {COLOR}É{STR_VAR_2}{COLOR}Ç là-bas !",
0x01EEE521,"My daughter loves <0xFD><0x02>.<0xFB>I'd set a time limit, but if it
weren't for her, my son would never<0xFA>know when Pokémon <0xFC><0x01><0x06>Swarms<0xFC><0x01><0x04> appear!<0xFB>And it's not like those Pokémon
are easy to find any other time""","A mi hija le encanta <0xFD><0x02>.<0xFB>Había establecido un límite de
tiempo, pero si no fuera por<0xFA>ella, <0x52>mi hija nunca sabría cuándo<0xFA>aparecen los <0xFC><0x01><0x06>Enjambres Pokémon<0xFC><0x01><0x04>!",193,2,195,pokemon,dialogue,"Ma fille adore {STR_VAR_1}.<0xFB>Je pourrais fixer une limite, mais
sans elle, mon fils ignorerait<0xFA>quand les Pokémon {COLOR}Éessaims{COLOR}Ç arrivent !<0xFB>Et ces Pokémon sont durs à trouver
le reste du temps...",
0x01EEEE57,"ome, we locked up this Pokémon.<0xFB>But now that the <0xFD><0x03> of Aros
has become Champion, I feel that it<0xFA>is fitting we bestow this Pokémon<0xFA>unto you.<0xFB>Would you care to give this
Pokémon a loving home?","lo pase y
encerramos a ese Pokémon.<0xFB>Pero ahora que <0xFD><0x01> se ha
convertido en Campeón, siento que<0xFA>tengo que darte este Pokémon.<0xFB><0x51>Quieres recibir a este poderoso
Pokémon?",190,2,192,pokemon,dialogue,,
0x01EEEE77,"But now that the <0xFD><0x03> of Aros
has become Champion, I feel that it<0xFA>is fitting we bestow this Pokémon<0xFA>unto you.<0xFB>Would you care to give this
Pokémon a loving home?","on.<0xFB>Pero ahora que <0xFD><0x01> se ha
convertido en Campeón, siento que<0xFA>tengo que darte este Pokémon.<0xFB><0x51>Quieres recibir a este poderoso
Pokémon?",158,2,160,pokemon,dialogue,,
0x01EEEE7E," that the <0xFD><0x03> of Aros
has become Champion, I feel that it<0xFA>is fitting we bestow this Pokémon<0xFA>unto you.<0xFB>Would you care to give this
Pokémon a loving home?","o ahora que <0xFD><0x01> se ha
convertido en Campeón, siento que<0xFA>tengo que darte este Pokémon.<0xFB><0x51>Quieres recibir a este poderoso
Pokémon?",151,2,153,pokemon,dialogue,,
0x01EEF45B,"<0xFC><0x01><0x02><0xFD><0x01> handed over a
Heart Scale in exchange.",<0xFC><0x01><0x02>Has entregado Escama Corazón.,44,3,47,pokemon,description,"{COLOR}Á{PLAYER} a donné une
Écaille Coeur.",
0x01EEFCC9,"Yo! This is a good deal.<0xFB>Why don't you trade your <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08>
for my <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>?","<0x52>Tengo un negocio para ti!<0xFB><0x51>Por qué no cambias tu <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08>
por mi <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>?",75,2,77,pokemon,dialogue,"Yo ! Bonne affaire.<0xFB>Échange ton {COLOR}É{STR_VAR_2}{COLOR}Ë
contre mon {COLOR}É{STR_VAR_1}{COLOR}Ë ?",
0x01EEFCFB,"<0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08>
for my <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>?","<0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08>
por mi <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>?",25,2,27,pokemon,dialogue,,
0x01EEFD15,"Heh, thanks!
Enjoy the <0xFD><0x02>!","<0x52>Gracias!
<0x52>Ten tu <0xFD><0x02>!",26,2,28,pokemon,dialogue,"Hé, merci ! Profite bien de ce
<0xFD><0x02> !",
0x01EEFD30,<0xFC><0x01><0x02><0xFD><0x01> handed over the <0xFD><0x03>.,Has entregado la <0xFD><0x03>.,25,2,27,pokemon,description,{COLOR}Á{PLAYER} a donné le {STR_VAR_2}.,
0x01EF120B,"l<0xFA>Pokémon carried her away!<0xFB>I followed it out here, but I've
lost sight of it""<0xFB>Please, <0xFD><0x02>, search for her!","émon malvado se la llevó!<0xFB>Lo seguí hasta aquí, pero lo perdí
de vista""<0xFB><0x52>Por favor, búscala!",106,2,108,pokemon,dialogue,,
0x01EF1276,"<0xFC><0x01><0x04>Thank you, <0xFD><0x02>!<0xFB>She was taken by one of those evil
Pokémon"" <0xFC><0x01><0x06>Drifloon<0xFC><0x01><0x04>!<0xFB>If you find the Drifloon, you will
find my daughter!","<0xFC><0x01><0x04><0x52>Gracias!<0xFB>Ella fue capturada por ese Pokémon
malvado <0xFC><0x01><0x06>Drifloon<0xFC><0x01><0x04>.<0xFB><0x52>Si encuentras a Drifloon, encontrarás
a mi hija!",130,2,132,pokemon,dialogue,"{COLOR}ÇMerci, {STR_VAR_1}!<0xFB>Elle a été prise
par un de ces Pokémon malfaisants...<0xFB>{COLOR}ÉBaudrive{COLOR}Ç ! Si tu
le trouves, tu trouveras ma fille !",
0x01EF165A,"Heeyo!<0xFB>My emeralds were all on fiya!<0xFB>Now dem no longer on fiya, but
crystals everywhere!<0xFB>Hide the crystals and find dem <0xFC><0x01><0x06><0xFD><0x02>
emeralds<0xFC><0x01><0x08>, pretty please!","<0x52>Todas mis Esmeraldas estan debajo
de los cristales!<0xFB>Encuentra todas mis Esmeraldas,
<0x52>por favor!",153,1,154,pokemon,dialogue,"Heeyo !<0xFB>Mes émeraudes étaient en fiya !<0xFB>Maintenant plus
de fiya, mais des cristaux partout !<0xFB>Cache les
cristaux et trouve les {COLOR}É{STR_VAR_1}{COLOR}Ë, steuplé !",
0x01EF1738,"<0xFC><0x01><0x02><0xFD><0x01> handed over <0xFD><0x02> emeralds
to the strange guy.",<0xFC><0x01><0x02>Has entregado <0xFD><0x02> Esmeraldas.,49,1,50,pokemon,description,"{COLOR}Á{PLAYER} a remis {STR_VAR_1}
émeraudes à l'étrange type.",
0x01EF17BF,Heeyo!<0xFB>Dem emeralds you don't got all!<0xFB>You only gotta <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> emerald<0xFD><0x07>!<0xFB>Dem rest are still on fiya!<0xFB>Ahhhhhhhhhhhhhhhhhhh!<0xFB>Bring me all <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> of dem emeralds!,"<0x52>Oye! <0x52>No tienes todas mis
Esmeraldas!<0xFB><0x52>Solo tienes <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> Esmeraldas!<0xFB><0x52>El resto sigue enterradas!
<0x52>Ahhhhhhhhhhhhhhhhhh!<0xFB><0x52>Tráeme mis <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> Esmeraldas!",162,1,163,pokemon,dialogue,Heeyo !<0xFB>T'as pas toutes les émeraudes !<0xFB>T'en as que {COLOR}É{STR_VAR_2}{COLOR}Ë émeraude{VERSION} !<0xFB>Le reste est encore sur fiya !<0xFB>Ahhhhhhhhhhhhhhhhhhh !<0xFB>Apporte-moi les {COLOR}É{STR_VAR_1}{COLOR}Ë émeraudes !,
0x01EF17EF,gotta <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> emerald<0xFD><0x07>!<0xFB>Dem rest are still on fiya!<0xFB>Ahhhhhhhhhhhhhhhhhhh!<0xFB>Bring me all <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> of dem emeralds!,"nes <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> Esmeraldas!<0xFB><0x52>El resto sigue enterradas!
<0x52>Ahhhhhhhhhhhhhhhhhh!<0xFB><0x52>Tráeme mis <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> Esmeraldas!",114,1,115,pokemon,dialogue,,
0x01EF2D1D,<0xFC><0x01><0x08>Roserade! Counter with <0xFD><0x02>!,"<0xFC><0x01><0x08><0x52>Roserade, ataca con <0xFD><0x02>!",29,2,31,pokemon,dialogue,{COLOR}ËRoserade ! Riposte avec {STR_VAR_1} !,
0x01EF2D3B,<0xFD><0x02>! Protect yourself!,"<0x52><0xFD><0x02>, protégete!",21,1,22,pokemon,dialogue,<0xFD><0x02> ! Protège-toi !,
0x01EF2DFC,"<0xFC><0x01><0x02><0xFD><0x02> happily joined your side!
It has a <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x02> nature.",<0xFC><0x01><0x02><0xFD><0x02> se ha unido al equipo.,57,2,59,pokemon,dialogue,"{COLOR}Á{STR_VAR_1} a rejoint ton équipe !
Il a la nature {COLOR}É{STR_VAR_2}{COLOR}Á.",
0x01EF42B5,"I'm still knees-deep in Balls!<0xFB>Bring another <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> Gems and I'll trade
you some more Master Balls.","<0x52>Todavía tengo más Master Ball!<0xFB>Trae otras <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> Gemas y te cambiaré
por más Master Ball.",101,3,104,pokemon,dialogue,"Jusqu'aux genoux en Balls !<0xFB>Apporte encore {COLOR}É{STR_VAR_2}{COLOR}Ë Gemmes et je
te donnerai d'autres Master Balls.",
0x01EF4373,"Come on, now""<0xFB>You don't have at least <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08>
<0xFC><0x01><0x06><0xFD><0x02>s<0xFC><0x01><0x08>!","Veamos""<0xFB>""<0xFB>""<0xFB><0x52>Debes tener al menos <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08>
<0xFC><0x01><0x06><0xFD><0x02>s<0xFC><0x01><0x08>!",57,1,58,pokemon,dialogue,,
0x01EF466F,"You'll part with <0xFD><0x02> of the
Iron Balls?",<0x51>Quieres darme <0xFD><0x02> Bola Férrea?,38,1,39,pokemon,dialogue,"Tu vas céder <0xFD><0x02> des
Balles Fer ?",
0x01EF4962,"Then, you want me to turn your
Everstones into a <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>?","<0x51>Quieres que convierta tus
Piedraeterna en <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>?",58,3,61,pokemon,dialogue,"Donc, tu veux que je transforme tes
Pierres Stase en {COLOR}É{STR_VAR_1}{COLOR}Ë ?",
0x01EF4CFC,"So, you're willing to part with your
<0xFC><0x01><0x06><0xFD><0x03> <0xFD><0x02>s<0xFC><0x01><0x08>, in exchange for<0xFA><0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> of my <0xFC><0x01><0x06>PP Ups<0xFC><0x01><0x08>?","Entonces, <0x51>quieres cambiar <0xFC><0x01><0x06><0xFD><0x03>
<0xFD><0x02>s<0xFC><0x01><0x08> por <0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> de mis <0xFC><0x01><0x06>Máx PP<0xFC><0x01><0x08>?",95,1,96,pokemon,dialogue,"Donc, tu veux céder tes
{COLOR}É{STR_VAR_2} {STR_VAR_1}s{COLOR}Ë contre<0xFA>{COLOR}É{STR_VAR_3}{COLOR}Ë de mes {COLOR}ÉPP Plus{COLOR}Ë ?",
0x01EF4EEA,"Nice try.<0xFB>I know perfectly well you haven't
enough <0xFD><0x02>s to trade.","<0x52>Sé perfectamente bien que no tienes
suficientes <0xFD><0x02>!",64,2,66,pokemon,dialogue,"Bien essayé.<0xFB>Je sais très bien que tu n'as pas
assez de <0xFD><0x02> à échanger.",
0x01EF4F91,"So, you're willing to part with <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>
of your <0xFC><0x01><0x06>Comet Shards<0xFC><0x01><0x08>, in exchange<0xFA>for <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> of my <0xFC><0x01><0x06>PP Maxes<0xFC><0x01><0x08>?","Entonces, <0x51>quieres cambiar <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>
<0xFC><0x01><0x06>Fragmento Cometa<0xFC><0x01><0x08> por <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> de mis <0xFC><0x01><0x06>PP<0xFA>Máximos<0xFC><0x01><0x08>?",115,3,118,pokemon,dialogue,"Donc, tu veux céder {COLOR}É{STR_VAR_1}{COLOR}Ë
{COLOR}ÉÉclats Comète{COLOR}Ë contre<0xFA>{COLOR}É{STR_VAR_1}{COLOR}Ë de mes {COLOR}ÉPP Max{COLOR}Ë ?",
0x01EF4FB7,"<0x01><0x08>
of your <0xFC><0x01><0x06>Comet Shards<0xFC><0x01><0x08>, in exchange<0xFA>for <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> of my <0xFC><0x01><0x06>PP Maxes<0xFC><0x01><0x08>?",<0x06>Fragmento Cometa<0xFC><0x01><0x08> por <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> de mis <0xFC><0x01><0x06>PP<0xFA>Máximos<0xFC><0x01><0x08>?,77,3,80,pokemon,dialogue,,
0x01EF5B95,"Ya ain't got enough <0xFD><0x02>s for
the MSM to do it's thing, sorry.","<0x52>No tienes suficientes <0xFD><0x02>
para esta Megapiedra!",60,3,63,pokemon,description,"T'as pas assez de <0xFD><0x02>s pour
que le MSM fasse son boulot, désolé.",
0x01EF5F0E,"I'm tasking you to find all of
the <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> Raid Dens hidden<0xFA>around Borrius, and clear them out.<0xFB>There are still <0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> remaining, so
hurry before they're populated<0xFA>again at the end of the day!","<0x52>Todavían quedan <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>, así que date
prisa antes de que se vuelvan a<0xFA>llenar al final del día!",195,4,199,pokemon,dialogue,"Je te charge de trouver tous les
Antres de Raid {COLOR}É{STR_VAR_1}{COLOR}Ë cachés<0xFA>à Borrius, et de les vider.<0xFB>Il en reste encore {COLOR}É{STR_VAR_3}{COLOR}Ë, alors
dépêche-toi avant qu'ils ne<0xFA>se remplissent à la fin du jour !",
0x01EF763C,"<0xFC><0x01><0x02><0xFD><0x01> received the Egg from
the Day-Care Man!",<0xFC><0x01><0x02>Has recibido un Huevo.,45,2,47,pokemon,dialogue,"{COLOR}Á{PLAYER} a reçu l'OEuf du
Gardien de la Pension !",
0x01EF766A,Would you like another Egg?<0xFB>I'm holding on to <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> in total.,"<0x51>Quieres otro Huevo?
En total <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> Huevos.",64,2,66,pokemon,dialogue,Veux-tu un autre OEuf ?<0xFB>J'en ai {COLOR}É{STR_VAR_1}{COLOR}Ë en tout.,
0x01EF7686,I'm holding on to <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> in total.,l <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> Huevos.,36,2,38,pokemon,description,,
0x01EF76E2,"Would you also like me to keep the
rest of your Eggs?<0xFB>I'm holding on to <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> in total.","<0x51>También te gustaría que me quedara
con el resto de los Huevos?<0xFB>En total <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> Huevos.",90,2,92,pokemon,dialogue,"Veux-tu que je garde aussi
tes autres OEufs ?<0xFB>J'en ai {COLOR}É{STR_VAR_1}{COLOR}Ë en tout.",
0x01EF779A,"You have no room for it""<0xFB>May I send it to the PC instead?
The current box is Box <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>.","No tienes lugar para ello""<0xFB><0x51>Quieres enviarlo al PC?<0xFB>La Caja actual es <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>.",92,3,95,pokemon,dialogue,"Tu n'as plus de place...<0xFB>Puis-je l'envoyer au PC ?
La boîte actuelle est "" {COLOR}É{STR_VAR_1}{COLOR}Ë "".",
0x01EF77F7,"You have no room for it""<0xFB>May I send the Eggs I'm holding to
the PC instead?<0xFB>I'm holding on to <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> in total, and
the current box is Box <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>.","No tienes espacio""<0xFB><0x51>Puedo enviar el Huevo que tengo
a tu PC?<0xFB>Tengo <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> Huevos en total, y tu cuadro
actual es <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>.",151,2,153,pokemon,dialogue,"Tu n'as plus de place...<0xFB>Puis-je envoyer les OEufs que j'ai
au PC ?<0xFB>J'en ai {COLOR}É{STR_VAR_2}{COLOR}Ë en tout, et
la boîte actuelle est "" {COLOR}É{STR_VAR_1}{COLOR}Ë "".",
0x01EF7A65,"Ah, it's you! Good to see you.
Your <0xFD><0x02>'s doing fine.","<0x52>Ah, eres tú! Es bueno verte.
Tu <0xFD><0x02> está muy bien.",52,3,55,pokemon,dialogue,"Ah, c'est toi ! Content de te voir.
Ton <0xFD><0x02> va très bien.",
0x01EF7A9A,"Ah, it's you! Your <0xFD><0x02> and
<0xFD><0x03> are doing fine.","<0x52>Ah, eres tú!<0xFB><0x52>Tu <0xFD><0x02> y <0xFD><0x03> están
muy bien!",44,3,47,pokemon,dialogue,"Ah, c'est toi ! Ton <0xFD><0x02> et
<0xFD><0x03> vont très bien.",
0x01EF7B43,"Fine, we'll raise your <0xFD><0x02>
for a while.<0xFB>Come back for it later.","Está bien, me encargaré de
<0xFD><0x02> por un tiempo.<0xFB><0x52>Vuelve después!",62,3,65,pokemon,dialogue,"Très bien, nous élèverons ton <0xFD><0x02>
pendant un moment.<0xFB>Reviens plus tard.",
0x01EF7CBB,"By level, your <0xFD><0x02> has
grown by <0xFD><0x03>.",<0x52>Tú <0xFD><0x02> ha subido al nivel <0xFD><0x03>!,34,2,36,pokemon,dialogue,"En niveaux, ton <0xFD><0x02> a
gagné <0xFD><0x03>.",
0x01EF7D17,"If you want your <0xFD><0x02> back,
it will cost <0xB7><0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x04>.","Si quieres de vuelta a <0xFD><0x02>,
te costará <0xFC><0x01><0x06><0xB7><0xFD><0x03><0xFC><0x01><0x04>.",49,1,50,pokemon,dialogue,"Si tu veux récupérer ton {STR_VAR_1},
ça fera ¥{COLOR}É{STR_VAR_2}{COLOR}Ç.",
0x01EF7D67,"<0xFC><0x01><0x02><0xFD><0x01> took back <0xFD><0x02> from
the Day-Care Lady.",Has recibido a <0xFD><0x02>.,42,3,45,pokemon,description,"{COLOR}Á{PLAYER} a repris {STR_VAR_1} à
la Gardienne de la Pension.",
0x01EF81C9,"Great!<0xFB>To start off, please bring me a
<0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>.<0xFB>I've added limited data for
<0xFD><0x02> and <0xFD><0x03> to your<0xFA>Pokédex to help you start out.","<0x52>Genial! Para empezar, tráeme un
<0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>.<0xFB>Agregué datos limitados para
<0xFD><0x02> en tu Pokédex para<0xFA>ayudarte a comenzar.",125,3,128,pokemon,dialogue,"Super !<0xFB>Pour commencer, apporte-moi un
{COLOR}É{STR_VAR_1}{COLOR}Ë.<0xFB>J'ai ajouté des données limitées sur
{STR_VAR_1} et {STR_VAR_2} à ton<0xFA>Pokédex pour t'aider à débuter.",
0x01EF8247,"Have you brought me a <0xFC><0x01><0x06><0xFD><0x02>
<0xFC><0x01><0x08>to study?<0xFB><0xB9>Frisk<0xB9> <0xB9>Frisk<0xB9>","<0x51>Me has traído a <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> para
estudiarlo?<0xFB>Registrando""",56,2,58,pokemon,dialogue,"Tu m'as apporté un {COLOR}É{STR_VAR_1}
{COLOR}Ëà étudier ?<0xFB>×Frisk× ×Frisk×",
0x01EF8280,"It doesn't look like it.<0xFB>Please help me with my research,
and bring me a <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>!","No parece"" <0x52>Por favor, ayúdame con
mi investigación y tráeme a <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>!",82,1,83,pokemon,dialogue,"On dirait que non.<0xFB>Aide-moi dans mes recherches,
et apporte-moi un {COLOR}É{STR_VAR_1}{COLOR}Ë !",
0x01EF82D3,"Mmm""<0xFB>Smells faintly of <0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08>""","Mmm""<0xFB>Tiene un olor a <0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08>""",32,2,34,pokemon,description,,
0x01EF82F4,"The scent has assailed my
nostrils!<0xFB>For that, you can have this
<0xFD><0x02>!","<0x52>El olo ha asaltado mis fosas
nasales!<0xFB>Por eso, puedes tener la
<0xFD><0x02>.",67,2,69,pokemon,dialogue,"Le parfum a envahi mes
narines !<0xFB>Pour ça, tu peux prendre ce
<0xFD><0x02> !",
0x01EF8338,"Please bring me a <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> so I
can study it too!<0xFB>I've added limited data for
<0xFD><0x02> and <0xFD><0x03> to your<0xFA>Pokédex to help you continue on.","<0x52>Tráeme un <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> para que pueda
estudiarlo!<0xFB>Agregué datos limitados para
<0xFD><0x02> a tu Pokédex para<0xFA>ayudarte a continuar.",128,2,130,pokemon,dialogue,"Apporte-moi un {COLOR}É{STR_VAR_1}{COLOR}Ë pour
que je l'étudie aussi !<0xFB>J'ai ajouté des données limitées sur
{STR_VAR_1} et {STR_VAR_2} à ton<0xFA>Pokédex pour t'aider à continuer.",
0x01EF8C46,"So to confirm, you want to leave
all Pokémon in Box <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04><0xB2><0xFA>with me?","Entonces, deja a tus Pokémon en la
<0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04><0xB2> y yo los recibo.",71,3,74,pokemon,dialogue,"Alors, tu veux me laisser
les Pokémon de la Boîte "" {COLOR}É{STR_VAR_1}{COLOR}Ç ""<0xFA>avec moi ?",
0x01EF8C8E,"You will never see any of these
Pokémon again.<0xFB>Are you absolutely SURE you want
to leave all Pokémon in Box<0xFA><0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04><0xB2> with me?","Nunca más los volverás a ver.<0xFB><0x51>Estás absolutamente
CONSCIENTE de que quieres dejarme<0xFA>todos los Pokémon en la <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04><0xB2>?",127,2,129,pokemon,dialogue,"Tu ne reverras jamais ces
Pokémon.<0xFB>Es-tu VRAIMENT sûr de vouloir
me laisser tous tes Pokémon de la<0xFA>Boîte "" {COLOR}É{STR_VAR_1}{COLOR}Ç "" avec moi ?",
0x01EF8D0E,"Okay, your Pokémon that were in
Box <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04><0xB2> will now have a<0xFA>loving home in my care.<0xFB>You're a despicable Trainer and I
wish you would mend your ways.","Bien, tus Pokémon que estaban en
la <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04><0xB2> ahora tendrán un mejor<0xFA>cuidado.<0xFB>Eres alguien despreciable y
desearía que mejoraras tu<0xFA>conducta.",151,3,154,pokemon,dialogue,"Très bien, les Pokémon de la Boîte
"" {COLOR}É{STR_VAR_1}{COLOR}Ç "" auront désormais un<0xFA>foyer aimant chez moi.<0xFB>Tu es un Dresseur abject et j'espère
que tu te repentiras.",
0x01EF8FED,"Would you like me to move Egg Moves
from one Pokémon to another in the<0xFA>same species family?<0xFB>It'll only cost you <0xB7><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>.","<0x51>Quieres que mueva un Movimiento
Huevo de un Pokémon a otro de la<0xFA>misma familia de especies?<0xFB>Sólo te costará <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>.",122,2,124,pokemon,dialogue,"Veux-tu transférer des cap. OEuf
d'un Pokémon à un autre de la même<0xFA>famille évolutive ?<0xFB>Ça ne coûte que ¥{COLOR}É{STR_VAR_1}{COLOR}Ë.",
0x01EF909F,"So you'll be transferring Egg Moves
from <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>?<0xFB>Choose the Pokémon in the
<0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> family to transfer<0xFA>moves to.","<0x51>Quieres transferir un Movimiento
Huevo de <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>?<0xFB>Elige al Pokémon <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> al que
transferir movimientos.",114,2,116,pokemon,dialogue,"Donc tu vas transférer des cap. OEuf
de {COLOR}É{STR_VAR_1}{COLOR}Ë ?<0xFB>Choisis le Pokémon de la famille
{COLOR}É{STR_VAR_2}{COLOR}Ë auquel transférer<0xFA>ces capacités.",
0x01EF9112,"So you'll be transferring Egg Moves
from <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> to <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08>.<0xFB>Should the new moves only fill the
remaining space <0xFD><0x03> has<0xFA>available in its moveset, or can<0xFA>moves be deleted if need be?","Transferencia de Movimientos Huevo
de <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> a <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08>.<0xFB><0x51>Los nuevos movimientos llenarán el
espacio restante que <0xFD><0x03> tiene<0xFA>disponible, o se pueden eliminar<0xFA>si es necesario?",182,2,184,pokemon,dialogue,"Donc tu vas transférer des cap. OEuf
de {COLOR}É{STR_VAR_1}{COLOR}Ë vers {COLOR}É{STR_VAR_2}{COLOR}Ë.<0xFB>Les nouvelles cap. doivent-elles
remplir l'espace restant de {STR_VAR_2},<0xFA>ou peut-on en supprimer<0xFA>si besoin ?",
